Date,Portfolio Value,Peak Value,Drawdown %,Stock,Quantity,Entry Price,Daily Close,Position Value,Stock Drawdown %
2025-03-17,688055.4,688055.4,0.0,VOLTAS,21.0,1443.95,1467.4,30815.4,16.35
2025-03-17,688055.4,688055.4,0.0,DMART,8.0,3865.75,3833.85,30670.8,1.05
2025-03-17,688055.4,688055.4,0.0,COROMANDEL,17.0,1866.0,1962.7,33365.9,-5.18
2025-03-17,688055.4,688055.4,0.0,ICICIBANK,24.0,1272.05,1309.85,31436.4,-1.22
2025-03-17,688055.4,688055.4,0.0,JSWENERGY,57.0,528.3,548.35,31255.95,12.06
2025-03-17,688055.4,688055.4,0.0,MUTHOOTFIN,14.0,2294.4,2317.9,32450.6,12.09
2025-03-18,981450.95,981450.95,0.0,NTPC,91.0,333.0,341.3,31058.3,1.08
2025-03-18,981450.95,981450.95,0.0,CHOLAFIN,21.0,1458.95,1513.25,31778.25,4.99
2025-03-18,981450.95,981450.95,0.0,HINDALCO,45.0,681.8,698.55,31434.75,17.6
2025-03-18,981450.95,981450.95,0.0,INDIGO,7.0,4765.5,4980.55,34863.85,2.89
2025-03-18,981450.95,981450.95,0.0,JINDALSTEL,33.0,915.6,925.0,30525.0,14.06
2025-03-18,981450.95,981450.95,0.0,JSWSTEEL,30.0,1011.85,1033.35,31000.5,8.06
2025-03-18,981450.95,981450.95,0.0,TATASTEEL,200.0,150.43,158.6,31720.0,15.46
2025-03-18,981450.95,981450.95,0.0,BERGEPAINT,60.0,507.0,501.4,30084.0,4.81
2025-03-18,981450.95,981450.95,0.0,COALINDIA,78.0,385.4,395.85,30876.3,2.8
2025-03-18,981450.95,981450.95,0.0,SRF,11.0,2918.15,3005.35,33058.85,6.95
2025-03-18,981450.95,981450.95,0.0,JSL,46.0,654.7,655.35,30146.1,21.7
2025-03-18,981450.95,981450.95,0.0,AXISBANK,29.0,1037.3,1052.05,30509.45,2.61
2025-03-18,981450.95,981450.95,0.0,ADANIENSOL,39.0,777.15,813.9,31742.1,2.07
2025-03-18,981450.95,981450.95,0.0,SHRIRAMFIN,48.0,638.15,667.95,32061.6,5.32
2025-03-18,981450.95,981450.95,0.0,KOTAKBANK,16.0,1995.4,2021.55,32344.8,0.52
2025-03-18,981450.95,981450.95,0.0,CROMPTON,85.0,357.05,360.45,30638.25,9.59
2025-03-18,981450.95,981450.95,0.0,VOLTAS,21.0,1443.95,1495.2,31399.2,16.35
2025-03-18,981450.95,981450.95,0.0,DMART,8.0,3865.75,3845.2,30761.6,1.05
2025-03-18,981450.95,981450.95,0.0,COROMANDEL,17.0,1866.0,1978.6,33636.2,-5.18
2025-03-18,981450.95,981450.95,0.0,ICICIBANK,24.0,1272.05,1313.1,31514.4,-1.22
2025-03-18,981450.95,981450.95,0.0,JSWENERGY,57.0,528.3,570.75,32532.75,12.06
2025-03-18,981450.95,981450.95,0.0,MUTHOOTFIN,14.0,2294.4,2416.45,33830.3,12.09
2025-03-18,981450.95,981450.95,0.0,BEL,107.0,282.35,290.0,31030.0,3.63
2025-03-18,981450.95,981450.95,0.0,CIPLA,20.0,1504.2,1499.15,29983.0,7.94
2025-03-18,981450.95,981450.95,0.0,SUNPHARMA,18.0,1731.75,1732.35,31182.3,4.59
2025-03-18,981450.95,981450.95,0.0,VEDL,66.0,455.95,460.55,30396.3,18.73
2025-03-18,981450.95,981450.95,0.0,INDHOTEL,39.0,784.8,810.6,31613.4,4.19
2025-03-18,981450.95,981450.95,0.0,ADANIPORTS,26.0,1160.55,1173.5,30511.0,4.3
2025-03-18,981450.95,981450.95,0.0,BAJFINANCE,4.0,8688.45,8731.6,34926.4,1.39
2025-03-18,981450.95,981450.95,0.0,NAVINFLUOR,8.0,4162.5,4072.4,32579.2,7.54
2025-03-18,981450.95,981450.95,0.0,POONAWALLA,98.0,306.35,323.6,31712.8,-3.87
2025-03-19,1547406.43,1547406.43,0.0,NTPC,91.0,333.0,341.75,31099.25,1.08
2025-03-19,1547406.43,1547406.43,0.0,CHOLAFIN,21.0,1458.95,1493.2,31357.2,4.99
2025-03-19,1547406.43,1547406.43,0.0,HINDALCO,45.0,681.8,705.95,31767.75,17.6
2025-03-19,1547406.43,1547406.43,0.0,INDIGO,7.0,4765.5,5086.75,35607.25,2.89
2025-03-19,1547406.43,1547406.43,0.0,JINDALSTEL,33.0,915.6,926.2,30564.6,14.06
2025-03-19,1547406.43,1547406.43,0.0,JSWSTEEL,30.0,1011.85,1050.25,31507.5,8.06
2025-03-19,1547406.43,1547406.43,0.0,TATASTEEL,200.0,150.43,159.04,31808.0,15.46
2025-03-19,1547406.43,1547406.43,0.0,BERGEPAINT,60.0,507.0,507.85,30471.0,4.81
2025-03-19,1547406.43,1547406.43,0.0,COALINDIA,78.0,385.4,396.4,30919.2,2.8
2025-03-19,1547406.43,1547406.43,0.0,SRF,11.0,2918.15,2993.1,32924.1,6.95
2025-03-19,1547406.43,1547406.43,0.0,JSL,46.0,654.7,654.05,30086.3,21.7
2025-03-19,1547406.43,1547406.43,0.0,AXISBANK,29.0,1037.3,1054.35,30576.15,2.61
2025-03-19,1547406.43,1547406.43,0.0,ADANIENSOL,39.0,777.15,815.1,31788.9,2.07
2025-03-19,1547406.43,1547406.43,0.0,SHRIRAMFIN,48.0,638.15,667.9,32059.2,5.32
2025-03-19,1547406.43,1547406.43,0.0,KOTAKBANK,16.0,1995.4,2035.65,32570.4,0.52
2025-03-19,1547406.43,1547406.43,0.0,CROMPTON,85.0,357.05,357.5,30387.5,9.59
2025-03-19,1547406.43,1547406.43,0.0,VOLTAS,21.0,1443.95,1469.9,30867.9,16.35
2025-03-19,1547406.43,1547406.43,0.0,DMART,8.0,3865.75,3884.4,31075.2,1.05
2025-03-19,1547406.43,1547406.43,0.0,COROMANDEL,17.0,1866.0,1983.2,33714.4,-5.18
2025-03-19,1547406.43,1547406.43,0.0,ICICIBANK,24.0,1272.05,1321.7,31720.8,-1.22
2025-03-19,1547406.43,1547406.43,0.0,JSWENERGY,57.0,528.3,562.9,32085.3,12.06
2025-03-19,1547406.43,1547406.43,0.0,MUTHOOTFIN,14.0,2294.4,2374.75,33246.5,12.09
2025-03-19,1547406.43,1547406.43,0.0,BEL,107.0,282.35,297.05,31784.35,3.63
2025-03-19,1547406.43,1547406.43,0.0,CIPLA,20.0,1504.2,1512.05,30241.0,7.94
2025-03-19,1547406.43,1547406.43,0.0,SUNPHARMA,18.0,1731.75,1750.25,31504.5,4.59
2025-03-19,1547406.43,1547406.43,0.0,VEDL,66.0,455.95,470.75,31069.5,18.73
2025-03-19,1547406.43,1547406.43,0.0,INDHOTEL,39.0,784.8,816.1,31827.9,4.19
2025-03-19,1547406.43,1547406.43,0.0,ADANIPORTS,26.0,1160.55,1177.45,30613.7,4.3
2025-03-19,1547406.43,1547406.43,0.0,BAJFINANCE,4.0,8688.45,8679.65,34718.6,1.39
2025-03-19,1547406.43,1547406.43,0.0,NAVINFLUOR,8.0,4162.5,4168.45,33347.6,7.54
2025-03-19,1547406.43,1547406.43,0.0,POONAWALLA,98.0,306.35,318.2,31183.6,-3.87
2025-03-19,1547406.43,1547406.43,0.0,ABCAPITAL,178.0,168.54,176.78,31466.84,-4.89
2025-03-19,1547406.43,1547406.43,0.0,CAMS,9.0,3741.7,3706.2,33355.8,5.69
2025-03-19,1547406.43,1547406.43,0.0,CANFINHOME,47.0,650.0,676.5,31795.5,0.41
2025-03-19,1547406.43,1547406.43,0.0,HDFCLIFE,47.0,648.9,674.35,31694.45,-2.63
2025-03-19,1547406.43,1547406.43,0.0,GLENMARK,21.0,1468.15,1478.8,31054.8,8.57
2025-03-19,1547406.43,1547406.43,0.0,HDFCBANK,18.0,1749.95,1768.75,31837.5,-0.44
2025-03-19,1547406.43,1547406.43,0.0,MANAPPURAM,142.0,212.54,217.5,30885.0,-2.33
2025-03-19,1547406.43,1547406.43,0.0,TATACOMM,20.0,1553.05,1605.2,32104.0,0.37
2025-03-19,1547406.43,1547406.43,0.0,TATAPOWER,82.0,369.1,370.35,30368.7,3.86
2025-03-19,1547406.43,1547406.43,0.0,CESC,202.0,148.97,146.82,29657.64,1.44
2025-03-19,1547406.43,1547406.43,0.0,CGPOWER,47.0,649.9,654.6,30766.2,16.83
2025-03-19,1547406.43,1547406.43,0.0,CHAMBLFERT,51.0,589.85,579.55,29557.05,1.75
2025-03-19,1547406.43,1547406.43,0.0,HAL,9.0,3722.4,3818.95,34370.55,-2.59
2025-03-19,1547406.43,1547406.43,0.0,HDFCAMC,8.0,3968.7,3967.8,31742.4,5.96
2025-03-19,1547406.43,1547406.43,0.0,LTF,205.0,146.6,149.71,30690.55,-1.34
2025-03-19,1547406.43,1547406.43,0.0,MAXHEALTH,28.0,1084.15,1135.85,31803.8,1.54
2025-03-19,1547406.43,1547406.43,0.0,CUMMINSIND,10.0,3001.95,2990.6,29906.0,9.68
2025-03-19,1547406.43,1547406.43,0.0,HUDCO,150.0,201.27,199.03,29854.5,3.17
2025-03-20,1596687.95,1596687.95,0.0,NTPC,91.0,333.0,351.3,31968.3,1.08
2025-03-20,1596687.95,1596687.95,0.0,CHOLAFIN,21.0,1458.95,1538.5,32308.5,4.99
2025-03-20,1596687.95,1596687.95,0.0,HINDALCO,45.0,681.8,695.35,31290.75,17.6
2025-03-20,1596687.95,1596687.95,0.0,INDIGO,7.0,4765.5,5044.05,35308.35,2.89
2025-03-20,1596687.95,1596687.95,0.0,JINDALSTEL,33.0,915.6,914.3,30171.9,14.06
2025-03-20,1596687.95,1596687.95,0.0,JSWSTEEL,30.0,1011.85,1058.7,31761.0,8.06
2025-03-20,1596687.95,1596687.95,0.0,TATASTEEL,200.0,150.43,157.28,31456.0,15.46
2025-03-20,1596687.95,1596687.95,0.0,BERGEPAINT,60.0,507.0,500.3,30018.0,4.81
2025-03-20,1596687.95,1596687.95,0.0,COALINDIA,78.0,385.4,405.4,31621.2,2.8
2025-03-20,1596687.95,1596687.95,0.0,SRF,11.0,2918.15,3024.35,33267.85,6.95
2025-03-20,1596687.95,1596687.95,0.0,JSL,46.0,654.7,625.7,28782.2,21.7
2025-03-20,1596687.95,1596687.95,0.0,AXISBANK,29.0,1037.3,1070.15,31034.35,2.61
2025-03-20,1596687.95,1596687.95,0.0,ADANIENSOL,39.0,777.15,831.7,32436.3,2.07
2025-03-20,1596687.95,1596687.95,0.0,SHRIRAMFIN,48.0,638.15,676.8,32486.4,5.32
2025-03-20,1596687.95,1596687.95,0.0,KOTAKBANK,16.0,1995.4,2079.0,33264.0,0.52
2025-03-20,1596687.95,1596687.95,0.0,CROMPTON,85.0,357.05,362.85,30842.25,9.59
2025-03-20,1596687.95,1596687.95,0.0,VOLTAS,21.0,1443.95,1429.5,30019.5,16.35
2025-03-20,1596687.95,1596687.95,0.0,DMART,8.0,3865.75,3892.2,31137.6,1.05
2025-03-20,1596687.95,1596687.95,0.0,COROMANDEL,17.0,1866.0,1977.0,33609.0,-5.18
2025-03-20,1596687.95,1596687.95,0.0,ICICIBANK,24.0,1272.05,1343.1,32234.4,-1.22
2025-03-20,1596687.95,1596687.95,0.0,JSWENERGY,57.0,528.3,559.7,31902.9,12.06
2025-03-20,1596687.95,1596687.95,0.0,MUTHOOTFIN,14.0,2294.4,2356.6,32992.4,12.09
2025-03-20,1596687.95,1596687.95,0.0,BEL,107.0,282.35,295.74,31644.18,3.63
2025-03-20,1596687.95,1596687.95,0.0,CIPLA,20.0,1504.2,1523.85,30477.0,7.94
2025-03-20,1596687.95,1596687.95,0.0,SUNPHARMA,18.0,1731.75,1784.5,32121.0,4.59
2025-03-20,1596687.95,1596687.95,0.0,VEDL,66.0,455.95,467.3,30841.8,18.73
2025-03-20,1596687.95,1596687.95,0.0,INDHOTEL,39.0,784.8,824.7,32163.3,4.19
2025-03-20,1596687.95,1596687.95,0.0,ADANIPORTS,26.0,1160.55,1188.8,30908.8,4.3
2025-03-20,1596687.95,1596687.95,0.0,BAJFINANCE,4.0,8688.45,8916.1,35664.4,1.39
2025-03-20,1596687.95,1596687.95,0.0,NAVINFLUOR,8.0,4162.5,4246.7,33973.6,7.54
2025-03-20,1596687.95,1596687.95,0.0,POONAWALLA,98.0,306.35,334.8,32810.4,-3.87
2025-03-20,1596687.95,1596687.95,0.0,ABCAPITAL,178.0,168.54,185.52,33022.56,-4.89
2025-03-20,1596687.95,1596687.95,0.0,CAMS,9.0,3741.7,3815.7,34341.3,5.69
2025-03-20,1596687.95,1596687.95,0.0,CANFINHOME,47.0,650.0,675.65,31755.55,0.41
2025-03-20,1596687.95,1596687.95,0.0,HDFCLIFE,47.0,648.9,679.6,31941.2,-2.63
2025-03-20,1596687.95,1596687.95,0.0,GLENMARK,21.0,1468.15,1514.75,31809.75,8.57
2025-03-20,1596687.95,1596687.95,0.0,HDFCBANK,18.0,1749.95,1770.35,31866.3,-0.44
2025-03-20,1596687.95,1596687.95,0.0,MANAPPURAM,142.0,212.54,234.16,33250.72,-2.33
2025-03-20,1596687.95,1596687.95,0.0,TATACOMM,20.0,1553.05,1610.0,32200.0,0.37
2025-03-20,1596687.95,1596687.95,0.0,TATAPOWER,82.0,369.1,379.5,31119.0,3.86
2025-03-20,1596687.95,1596687.95,0.0,CESC,202.0,148.97,150.82,30465.64,1.44
2025-03-20,1596687.95,1596687.95,0.0,CGPOWER,47.0,649.9,641.25,30138.75,16.83
2025-03-20,1596687.95,1596687.95,0.0,CHAMBLFERT,51.0,589.85,597.05,30449.55,1.75
2025-03-20,1596687.95,1596687.95,0.0,HAL,9.0,3722.4,3891.25,35021.25,-2.59
2025-03-20,1596687.95,1596687.95,0.0,HDFCAMC,8.0,3968.7,3994.55,31956.4,5.96
2025-03-20,1596687.95,1596687.95,0.0,LTF,205.0,146.6,155.09,31793.45,-1.34
2025-03-20,1596687.95,1596687.95,0.0,MAXHEALTH,28.0,1084.15,1170.25,32767.0,1.54
2025-03-20,1596687.95,1596687.95,0.0,CUMMINSIND,10.0,3001.95,2937.75,29377.5,9.68
2025-03-20,1596687.95,1596687.95,0.0,HUDCO,150.0,201.27,202.8,30420.0,3.17
2025-03-20,1596687.95,1596687.95,0.0,SBILIFE,21.0,1495.85,1546.4,32474.4,2.34
2025-03-23,1613142.45,1613142.45,0.0,NTPC,91.0,333.0,366.95,33392.45,1.08
2025-03-23,1613142.45,1613142.45,0.0,CHOLAFIN,21.0,1458.95,1529.3,32115.3,4.99
2025-03-23,1613142.45,1613142.45,0.0,HINDALCO,45.0,681.8,701.5,31567.5,17.6
2025-03-23,1613142.45,1613142.45,0.0,INDIGO,7.0,4765.5,4970.35,34792.45,2.89
2025-03-23,1613142.45,1613142.45,0.0,JINDALSTEL,33.0,915.6,922.75,30450.75,14.06
2025-03-23,1613142.45,1613142.45,0.0,JSWSTEEL,30.0,1011.85,1061.35,31840.5,8.06
2025-03-23,1613142.45,1613142.45,0.0,TATASTEEL,200.0,150.43,158.42,31684.0,15.46
2025-03-23,1613142.45,1613142.45,0.0,BERGEPAINT,60.0,507.0,511.6,30696.0,4.81
2025-03-23,1613142.45,1613142.45,0.0,COALINDIA,78.0,385.4,406.0,31668.0,2.8
2025-03-23,1613142.45,1613142.45,0.0,SRF,11.0,2918.15,2991.35,32904.85,6.95
2025-03-23,1613142.45,1613142.45,0.0,JSL,46.0,654.7,591.35,27202.1,21.7
2025-03-23,1613142.45,1613142.45,0.0,AXISBANK,29.0,1037.3,1097.85,31837.65,2.61
2025-03-23,1613142.45,1613142.45,0.0,ADANIENSOL,39.0,777.15,820.25,31989.75,2.07
2025-03-23,1613142.45,1613142.45,0.0,SHRIRAMFIN,48.0,638.15,682.0,32736.0,5.32
2025-03-23,1613142.45,1613142.45,0.0,KOTAKBANK,16.0,1995.4,2176.15,34818.4,0.52
2025-03-23,1613142.45,1613142.45,0.0,CROMPTON,85.0,357.05,362.2,30787.0,9.59
2025-03-23,1613142.45,1613142.45,0.0,VOLTAS,21.0,1443.95,1449.1,30431.1,16.35
2025-03-23,1613142.45,1613142.45,0.0,DMART,8.0,3865.75,3905.1,31240.8,1.05
2025-03-23,1613142.45,1613142.45,0.0,COROMANDEL,17.0,1866.0,1986.0,33762.0,-5.18
2025-03-23,1613142.45,1613142.45,0.0,ICICIBANK,24.0,1272.05,1358.15,32595.6,-1.22
2025-03-23,1613142.45,1613142.45,0.0,JSWENERGY,57.0,528.3,575.25,32789.25,12.06
2025-03-23,1613142.45,1613142.45,0.0,MUTHOOTFIN,14.0,2294.4,2352.55,32935.7,12.09
2025-03-23,1613142.45,1613142.45,0.0,BEL,107.0,282.35,302.1,32324.7,3.63
2025-03-23,1613142.45,1613142.45,0.0,CIPLA,20.0,1504.2,1524.05,30481.0,7.94
2025-03-23,1613142.45,1613142.45,0.0,SUNPHARMA,18.0,1731.75,1784.8,32126.4,4.59
2025-03-23,1613142.45,1613142.45,0.0,VEDL,66.0,455.95,472.25,31168.5,18.73
2025-03-23,1613142.45,1613142.45,0.0,INDHOTEL,39.0,784.8,842.1,32841.9,4.19
2025-03-23,1613142.45,1613142.45,0.0,ADANIPORTS,26.0,1160.55,1200.8,31220.8,4.3
2025-03-23,1613142.45,1613142.45,0.0,BAJFINANCE,4.0,8688.45,9090.05,36360.2,1.39
2025-03-23,1613142.45,1613142.45,0.0,NAVINFLUOR,8.0,4162.5,4196.9,33575.2,7.54
2025-03-23,1613142.45,1613142.45,0.0,POONAWALLA,98.0,306.35,347.3,34035.4,-3.87
2025-03-23,1613142.45,1613142.45,0.0,ABCAPITAL,178.0,168.54,184.59,32857.02,-4.89
2025-03-23,1613142.45,1613142.45,0.0,CAMS,9.0,3741.7,3812.4,34311.6,5.69
2025-03-23,1613142.45,1613142.45,0.0,CANFINHOME,47.0,650.0,685.3,32209.1,0.41
2025-03-23,1613142.45,1613142.45,0.0,HDFCLIFE,47.0,648.9,679.9,31955.3,-2.63
2025-03-23,1613142.45,1613142.45,0.0,GLENMARK,21.0,1468.15,1492.65,31345.65,8.57
2025-03-23,1613142.45,1613142.45,0.0,HDFCBANK,18.0,1749.95,1800.0,32400.0,-0.44
2025-03-23,1613142.45,1613142.45,0.0,MANAPPURAM,142.0,212.54,240.38,34133.96,-2.33
2025-03-23,1613142.45,1613142.45,0.0,TATACOMM,20.0,1553.05,1611.95,32239.0,0.37
2025-03-23,1613142.45,1613142.45,0.0,TATAPOWER,82.0,369.1,383.3,31430.6,3.86
2025-03-23,1613142.45,1613142.45,0.0,CESC,202.0,148.97,153.86,31079.72,1.44
2025-03-23,1613142.45,1613142.45,0.0,CGPOWER,47.0,649.9,632.9,29746.3,16.83
2025-03-23,1613142.45,1613142.45,0.0,CHAMBLFERT,51.0,589.85,619.5,31594.5,1.75
2025-03-23,1613142.45,1613142.45,0.0,HAL,9.0,3722.4,4129.8,37168.2,-2.59
2025-03-23,1613142.45,1613142.45,0.0,HDFCAMC,8.0,3968.7,4100.45,32803.6,5.96
2025-03-23,1613142.45,1613142.45,0.0,LTF,205.0,146.6,158.57,32506.85,-1.34
2025-03-23,1613142.45,1613142.45,0.0,MAXHEALTH,28.0,1084.15,1146.25,32095.0,1.54
2025-03-23,1613142.45,1613142.45,0.0,CUMMINSIND,10.0,3001.95,3056.25,30562.5,9.68
2025-03-23,1613142.45,1613142.45,0.0,HUDCO,150.0,201.27,209.11,31366.5,3.17
2025-03-23,1613142.45,1613142.45,0.0,SBILIFE,21.0,1495.85,1569.8,32965.8,2.34
2025-03-24,1598043.3,1613142.45,0.94,NTPC,91.0,333.0,366.95,33392.45,1.08
2025-03-24,1598043.3,1613142.45,0.94,CHOLAFIN,21.0,1458.95,1529.05,32110.05,4.99
2025-03-24,1598043.3,1613142.45,0.94,HINDALCO,45.0,681.8,693.45,31205.25,17.6
2025-03-24,1598043.3,1613142.45,0.94,INDIGO,7.0,4765.5,5006.7,35046.9,2.89
2025-03-24,1598043.3,1613142.45,0.94,JINDALSTEL,33.0,915.6,908.8,29990.4,14.06
2025-03-24,1598043.3,1613142.45,0.94,JSWSTEEL,30.0,1011.85,1061.7,31851.0,8.06
2025-03-24,1598043.3,1613142.45,0.94,TATASTEEL,200.0,150.43,156.73,31346.0,15.46
2025-03-24,1598043.3,1613142.45,0.94,BERGEPAINT,60.0,507.0,501.0,30060.0,4.81
2025-03-24,1598043.3,1613142.45,0.94,COALINDIA,78.0,385.4,398.3,31067.4,2.8
2025-03-24,1598043.3,1613142.45,0.94,SRF,11.0,2918.15,2945.65,32402.15,6.95
2025-03-24,1598043.3,1613142.45,0.94,JSL,46.0,654.7,588.15,27054.9,21.7
2025-03-24,1598043.3,1613142.45,0.94,AXISBANK,29.0,1037.3,1118.55,32437.95,2.61
2025-03-24,1598043.3,1613142.45,0.94,ADANIENSOL,39.0,777.15,816.55,31845.45,2.07
2025-03-24,1598043.3,1613142.45,0.94,SHRIRAMFIN,48.0,638.15,678.35,32560.8,5.32
2025-03-24,1598043.3,1613142.45,0.94,KOTAKBANK,16.0,1995.4,2170.0,34720.0,0.52
2025-03-24,1598043.3,1613142.45,0.94,CROMPTON,85.0,357.05,358.8,30498.0,9.59
2025-03-24,1598043.3,1613142.45,0.94,VOLTAS,21.0,1443.95,1422.05,29863.05,16.35
2025-03-24,1598043.3,1613142.45,0.94,DMART,8.0,3865.75,3998.8,31990.4,1.05
2025-03-24,1598043.3,1613142.45,0.94,COROMANDEL,17.0,1866.0,1978.6,33636.2,-5.18
2025-03-24,1598043.3,1613142.45,0.94,ICICIBANK,24.0,1272.05,1343.7,32248.8,-1.22
2025-03-24,1598043.3,1613142.45,0.94,JSWENERGY,57.0,528.3,555.35,31654.95,12.06
2025-03-24,1598043.3,1613142.45,0.94,MUTHOOTFIN,14.0,2294.4,2345.45,32836.3,12.09
2025-03-24,1598043.3,1613142.45,0.94,BEL,107.0,282.35,300.03,32103.21,3.63
2025-03-24,1598043.3,1613142.45,0.94,CIPLA,20.0,1504.2,1511.2,30224.0,7.94
2025-03-24,1598043.3,1613142.45,0.94,SUNPHARMA,18.0,1731.75,1764.75,31765.5,4.59
2025-03-24,1598043.3,1613142.45,0.94,VEDL,66.0,455.95,461.8,30478.8,18.73
2025-03-24,1598043.3,1613142.45,0.94,INDHOTEL,39.0,784.8,828.55,32313.45,4.19
2025-03-24,1598043.3,1613142.45,0.94,ADANIPORTS,26.0,1160.55,1182.45,30743.7,4.3
2025-03-24,1598043.3,1613142.45,0.94,BAJFINANCE,4.0,8688.45,9067.25,36269.0,1.39
2025-03-24,1598043.3,1613142.45,0.94,NAVINFLUOR,8.0,4162.5,4206.45,33651.6,7.54
2025-03-24,1598043.3,1613142.45,0.94,POONAWALLA,98.0,306.35,346.55,33961.9,-3.87
2025-03-24,1598043.3,1613142.45,0.94,ABCAPITAL,178.0,168.54,181.55,32315.9,-4.89
2025-03-24,1598043.3,1613142.45,0.94,CAMS,9.0,3741.7,3657.75,32919.75,5.69
2025-03-24,1598043.3,1613142.45,0.94,CANFINHOME,47.0,650.0,680.1,31964.7,0.41
2025-03-24,1598043.3,1613142.45,0.94,HDFCLIFE,47.0,648.9,673.1,31635.7,-2.63
2025-03-24,1598043.3,1613142.45,0.94,GLENMARK,21.0,1468.15,1480.75,31095.75,8.57
2025-03-24,1598043.3,1613142.45,0.94,HDFCBANK,18.0,1749.95,1821.45,32786.1,-0.44
2025-03-24,1598043.3,1613142.45,0.94,MANAPPURAM,142.0,212.54,236.98,33651.16,-2.33
2025-03-24,1598043.3,1613142.45,0.94,TATACOMM,20.0,1553.05,1578.25,31565.0,0.37
2025-03-24,1598043.3,1613142.45,0.94,TATAPOWER,82.0,369.1,377.1,30922.2,3.86
2025-03-24,1598043.3,1613142.45,0.94,CESC,202.0,148.97,150.99,30499.98,1.44
2025-03-24,1598043.3,1613142.45,0.94,CGPOWER,47.0,649.9,626.9,29464.3,16.83
2025-03-24,1598043.3,1613142.45,0.94,CHAMBLFERT,51.0,589.85,614.35,31331.85,1.75
2025-03-24,1598043.3,1613142.45,0.94,HAL,9.0,3722.4,4012.45,36112.05,-2.59
2025-03-24,1598043.3,1613142.45,0.94,HDFCAMC,8.0,3968.7,4112.3,32898.4,5.96
2025-03-24,1598043.3,1613142.45,0.94,LTF,205.0,146.6,155.04,31783.2,-1.34
2025-03-24,1598043.3,1613142.45,0.94,MAXHEALTH,28.0,1084.15,1172.75,32837.0,1.54
2025-03-24,1598043.3,1613142.45,0.94,CUMMINSIND,10.0,3001.95,2962.5,29625.0,9.68
2025-03-24,1598043.3,1613142.45,0.94,HUDCO,150.0,201.27,204.03,30604.5,3.17
2025-03-24,1598043.3,1613142.45,0.94,SBILIFE,21.0,1495.85,1557.2,32701.2,2.34
2025-03-25,1587069.24,1613142.45,1.62,NTPC,91.0,333.0,354.65,32273.15,1.08
2025-03-25,1587069.24,1613142.45,1.62,CHOLAFIN,21.0,1458.95,1522.25,31967.25,4.99
2025-03-25,1587069.24,1613142.45,1.62,HINDALCO,45.0,681.8,691.3,31108.5,17.6
2025-03-25,1587069.24,1613142.45,1.62,INDIGO,7.0,4765.5,5025.15,35176.05,2.89
2025-03-25,1587069.24,1613142.45,1.62,JINDALSTEL,33.0,915.6,899.85,29695.05,14.06
2025-03-25,1587069.24,1613142.45,1.62,JSWSTEEL,30.0,1011.85,1056.45,31693.5,8.06
2025-03-25,1587069.24,1613142.45,1.62,TATASTEEL,200.0,150.43,155.81,31162.0,15.46
2025-03-25,1587069.24,1613142.45,1.62,BERGEPAINT,60.0,507.0,501.45,30087.0,4.81
2025-03-25,1587069.24,1613142.45,1.62,COALINDIA,78.0,385.4,394.8,30794.4,2.8
2025-03-25,1587069.24,1613142.45,1.62,SRF,11.0,2918.15,2893.9,31832.9,6.95
2025-03-25,1587069.24,1613142.45,1.62,JSL,46.0,654.7,595.15,27376.9,21.7
2025-03-25,1587069.24,1613142.45,1.62,AXISBANK,29.0,1037.3,1096.25,31791.25,2.61
2025-03-25,1587069.24,1613142.45,1.62,ADANIENSOL,39.0,777.15,803.0,31317.0,2.07
2025-03-25,1587069.24,1613142.45,1.62,SHRIRAMFIN,48.0,638.15,672.0,32256.0,5.32
2025-03-25,1587069.24,1613142.45,1.62,KOTAKBANK,16.0,1995.4,2144.9,34318.4,0.52
2025-03-25,1587069.24,1613142.45,1.62,CROMPTON,85.0,357.05,360.1,30608.5,9.59
2025-03-25,1587069.24,1613142.45,1.62,VOLTAS,21.0,1443.95,1428.65,30001.65,16.35
2025-03-25,1587069.24,1613142.45,1.62,DMART,8.0,3865.75,3945.7,31565.6,1.05
2025-03-25,1587069.24,1613142.45,1.62,COROMANDEL,17.0,1866.0,1979.55,33652.35,-5.18
2025-03-25,1587069.24,1613142.45,1.62,ICICIBANK,24.0,1272.05,1335.9,32061.6,-1.22
2025-03-25,1587069.24,1613142.45,1.62,JSWENERGY,57.0,528.3,553.05,31523.85,12.06
2025-03-25,1587069.24,1613142.45,1.62,MUTHOOTFIN,14.0,2294.4,2313.55,32389.7,12.09
2025-03-25,1587069.24,1613142.45,1.62,BEL,107.0,282.35,299.54,32050.78,3.63
2025-03-25,1587069.24,1613142.45,1.62,CIPLA,20.0,1504.2,1476.2,29524.0,7.94
2025-03-25,1587069.24,1613142.45,1.62,SUNPHARMA,18.0,1731.75,1758.95,31661.1,4.59
2025-03-25,1587069.24,1613142.45,1.62,VEDL,66.0,455.95,464.15,30633.9,18.73
2025-03-25,1587069.24,1613142.45,1.62,INDHOTEL,39.0,784.8,808.2,31519.8,4.19
2025-03-25,1587069.24,1613142.45,1.62,ADANIPORTS,26.0,1160.55,1181.6,30721.6,4.3
2025-03-25,1587069.24,1613142.45,1.62,BAJFINANCE,4.0,8688.45,8866.05,35464.2,1.39
2025-03-25,1587069.24,1613142.45,1.62,NAVINFLUOR,8.0,4162.5,4196.2,33569.6,7.54
